"","datetime","ptt","lat","lon","altitude","light_phase"
"2021",2018-08-25 01:08:00,174962,73.66557612,-131.2619795,17.3848905356912,"day"
"2022",2018-08-25 01:23:00,174962,73.64605292,-131.3399827,16.4129021557067,"day"
"2023",2018-08-25 01:38:00,174962,73.63952483,-131.3861782,15.4070922838671,"day"
"2024",2018-08-25 01:53:00,174962,73.64197534,-131.4236626,14.3806241657694,"day"
"2025",2018-08-25 02:08:00,174962,73.63930551,-131.4677538,13.34515146129,"day"
"2026",2018-08-25 02:23:00,174962,73.63299595,-131.5230431,12.3050951374044,"day"
"2027",2018-08-25 02:38:00,174962,73.63158431,-131.5435015,11.2509637715503,"day"
"2028",2018-08-25 02:53:00,174962,73.64075789,-131.5454601,10.1927369540808,"day"
"2029",2018-08-25 03:08:00,174962,73.63533647,-131.5745625,9.14595820697322,"day"
"2030",2018-08-25 03:23:00,174962,73.62227684,-131.6178015,8.10953580628067,"day"
"2031",2018-08-25 03:38:00,174962,73.60920836,-131.6609745,7.08394181489371,"day"
"2032",2018-08-25 03:53:00,174962,73.59635378,-131.7038745,6.07306517001039,"day"
"2033",2018-08-25 04:08:00,174962,73.58855936,-131.7366097,5.07996897194274,"day"
"2034",2018-08-25 04:23:00,174962,73.58313287,-131.7643652,4.10966412980861,"day"
"2035",2018-08-25 04:38:00,174962,73.56787779,-131.8179334,3.16812802481075,"day"
"2036",2018-08-25 04:53:00,174962,73.56932206,-131.8379543,2.25674392179647,"day"
"2037",2018-08-25 05:08:00,174962,73.5731248,-131.8608831,1.38255726687657,"day"
"2038",2018-08-25 05:23:00,174962,73.56392727,-131.9108729,0.544778801387311,"day"
"2039",2018-08-25 05:38:00,174962,73.55799242,-131.9313614,-0.256672342199402,"day"
"2040",2018-08-25 05:53:00,174962,73.54959305,-131.9536809,-1.0151300190066,"dusk"
"2041",2018-08-25 06:08:00,174962,73.54530125,-131.9701034,-1.72421569292719,"dusk"
"2042",2018-08-25 06:23:00,174962,73.52668848,-132.0222871,-2.38811423320402,"dusk"
"2043",2018-08-25 06:38:00,174962,73.52530321,-132.0468392,-2.99026421301915,"dusk"
"2044",2018-08-25 06:53:00,174962,73.52269736,-132.0788905,-3.53635890821961,"dusk"
"2045",2018-08-25 07:08:00,174962,73.52008669,-132.1109322,-4.02433016622451,"dusk"
"2046",2018-08-25 07:23:00,174962,73.51747122,-132.1429641,-4.45205441462572,"dusk"
"2047",2018-08-25 07:38:00,174962,73.51485093,-132.1749863,-4.81764783477652,"dusk"
"2048",2018-08-25 07:53:00,174962,73.51222584,-132.2069988,-5.11948239269792,"dusk"
"2049",2018-08-25 08:08:00,174962,73.50959595,-132.2390014,-5.35620062161383,"dusk"
"2050",2018-08-25 08:23:00,174962,73.50696125,-132.2709943,-5.52672824476572,"dusk"
"2051",2018-08-25 08:38:00,174962,73.50432175,-132.3029774,-5.63028461488124,"dusk"
"2052",2018-08-25 08:53:00,174962,73.50167746,-132.3349507,-5.6663905397192,"dawn"
"2053",2018-08-25 09:08:00,174962,73.49958747,-132.3679038,-5.63433437613371,"dawn"
"2054",2018-08-25 09:23:00,174962,73.50089446,-132.4068794,-5.53168585212198,"dawn"
"2055",2018-08-25 09:38:00,174962,73.49889303,-132.4431138,-5.36541742906555,"dawn"
"2056",2018-08-25 09:53:00,174962,73.49404833,-132.4769738,-5.13560546745442,"dawn"
"2057",2018-08-25 10:08:00,174962,73.49105057,-132.504268,-4.83818741732901,"dawn"
"2058",2018-08-25 10:23:00,174962,73.49327147,-132.5167299,-4.47023909578371,"dawn"
"2059",2018-08-25 10:38:00,174962,73.49788652,-132.5242278,-4.03679455608292,"dawn"
"2060",2018-08-25 10:53:00,174962,73.48989723,-132.5642707,-3.55806838767403,"dawn"
"2061",2018-08-25 11:08:00,174962,73.48219803,-132.5942884,-3.01912945745364,"dawn"
"2062",2018-08-25 11:23:00,174962,73.47449455,-132.6242794,-2.42375862415642,"dawn"
"2063",2018-08-25 11:38:00,174962,73.46678679,-132.6542435,-1.77444584230923,"dawn"
"2064",2018-08-25 11:53:00,174962,73.45907477,-132.6841809,-1.07387574329597,"dawn"
"2065",2018-08-25 12:08:00,174962,73.45135848,-132.7140915,-0.32491043566483,"day"
"2066",2018-08-25 12:23:00,174962,73.44363794,-132.7439755,0.469426931279733,"day"
"2067",2018-08-25 12:38:00,174962,73.44524956,-132.7494302,1.31704590962313,"day"
"2068",2018-08-25 12:53:00,174962,73.44210635,-132.7635235,2.19848165785432,"day"
"2069",2018-08-25 13:08:00,174962,73.43363579,-132.8221065,3.10145694238571,"day"
"2070",2018-08-25 13:23:00,174962,73.43189591,-132.861893,4.04364441168827,"day"
"2071",2018-08-25 13:38:00,174962,73.42786535,-132.9006189,5.0127785311385,"day"
"2072",2018-08-25 13:53:00,174962,73.42382772,-132.9393267,6.00599312474084,"day"
"2073",2018-08-25 14:08:00,174962,73.41630063,-132.9748342,7.01955164659461,"day"
"2074",2018-08-25 14:23:00,174962,73.41550472,-132.9976579,8.05484142988108,"day"
"2075",2018-08-25 14:38:00,174962,73.41376332,-133.0364709,9.09776263109832,"day"
"2076",2018-08-25 14:53:00,174962,73.41583596,-133.0640109,10.1524612110109,"day"
"2077",2018-08-25 15:08:00,174962,73.41372533,-133.0996838,11.2086907165483,"day"
"2078",2018-08-25 15:23:00,174962,73.41096941,-133.1365757,12.2648928798356,"day"
"2079",2018-08-25 15:38:00,174962,73.40838594,-133.1736585,13.3172643665523,"day"
"2080",2018-08-25 15:53:00,174962,73.40433854,-133.2214045,14.3589821029051,"day"
"2081",2018-08-25 16:08:00,174962,73.41058417,-133.247762,15.3922014490114,"day"
"2082",2018-08-25 16:23:00,174962,73.41682649,-133.2741386,16.4078813642885,"day"
"2083",2018-08-25 16:38:00,174962,73.41168599,-133.3394486,17.3956375939974,"day"
"2084",2018-08-25 16:53:00,174962,73.41321898,-133.3779285,18.3633053482354,"day"
"2085",2018-08-25 17:08:00,174962,73.41561238,-133.4131852,19.3018051354595,"day"
"2086",2018-08-25 17:23:00,174962,73.42192732,-133.4505125,20.2037448200892,"day"
"2087",2018-08-25 17:38:00,174962,73.42238511,-133.511606,21.0652221262041,"day"
"2088",2018-08-25 17:53:00,174962,73.42663419,-133.5574256,21.8861194580504,"day"
"2089",2018-08-25 18:08:00,174962,73.43262442,-133.5995302,22.6603728956971,"day"
"2090",2018-08-25 18:23:00,174962,73.44786727,-133.6309311,23.379430948535,"day"
"2091",2018-08-25 18:38:00,174962,73.45565751,-133.683451,24.0454653073069,"day"
"2092",2018-08-25 18:53:00,174962,73.46052982,-133.7332254,24.6569453166788,"day"
"2093",2018-08-25 19:08:00,174962,73.46114437,-133.777277,25.212363971633,"day"
"2094",2018-08-25 19:23:00,174962,73.46863457,-133.8023674,25.700432395691,"day"
"2095",2018-08-25 19:38:00,174962,73.47366861,-133.8500889,26.1209105942327,"day"
"2096",2018-08-25 19:53:00,174962,73.47850737,-133.8732691,26.4748017997719,"day"
"2097",2018-08-25 20:08:00,174962,73.48220282,-133.9018047,26.7575045719706,"day"
"2098",2018-08-25 20:23:00,174962,73.48629914,-133.9331853,26.9662901640679,"day"
"2099",2018-08-25 20:38:00,174962,73.4904554,-133.9676947,27.1003759784297,"day"
"2100",2018-08-25 20:53:00,174962,73.49478205,-134.0107861,27.158985689696,"day"
"2101",2018-08-25 21:08:00,174962,73.49867633,-134.0510676,27.1427562615776,"day"
"2102",2018-08-25 21:23:00,174962,73.50096019,-134.0806384,27.0525457815096,"day"
"2103",2018-08-25 21:38:00,174962,73.50323996,-134.110217,26.887229748458,"day"
"2104",2018-08-25 21:53:00,174962,73.50551561,-134.1398035,26.6478345468218,"day"
"2105",2018-08-25 22:08:00,174962,73.50658643,-134.1741604,26.3374042838122,"day"
"2106",2018-08-25 22:23:00,174962,73.50564774,-134.2100165,25.9583854231287,"day"
"2107",2018-08-25 22:38:00,174962,73.50407271,-134.2392653,25.5106690519601,"day"
"2108",2018-08-25 22:53:00,174962,73.5038928,-134.2712153,24.9960477708246,"day"
"2109",2018-08-25 23:08:00,174962,73.5039991,-134.3037283,24.4182882736417,"day"
"2110",2018-08-25 23:23:00,174962,73.50558391,-134.3462532,23.7814147509885,"day"
"2111",2018-08-25 23:38:00,174962,73.50711033,-134.3826454,23.0875326670216,"day"
"2112",2018-08-25 23:53:00,174962,73.50868988,-134.4065666,22.3386396821975,"day"
"2113",2018-08-26 00:08:00,174962,73.51646825,-134.4314914,21.5371417454504,"day"
"2114",2018-08-26 00:23:00,174962,73.51336833,-134.4822477,20.70373743084,"day"
"2115",2018-08-26 00:38:00,174962,73.51076092,-134.5316075,19.8290154322417,"day"
"2116",2018-08-26 00:53:00,174962,73.512523,-134.5690036,18.9126060013575,"day"
"2117",2018-08-26 01:08:00,174962,73.51890832,-134.6179136,17.9650584514836,"day"
"2118",2018-08-26 01:23:00,174962,73.52472676,-134.6725969,16.9919684040067,"day"
"2119",2018-08-26 01:38:00,174962,73.53039301,-134.7276676,15.9959522247632,"day"
"2120",2018-08-26 01:53:00,174962,73.53604503,-134.7827745,14.9810305174419,"day"
"2121",2018-08-26 02:08:00,174962,73.53065178,-134.7886168,13.939493608149,"day"
"2122",2018-08-26 02:23:00,174962,73.53443797,-134.7770689,12.8797883786855,"day"
"2123",2018-08-26 02:38:00,174962,73.52648329,-134.7828542,11.8186289558621,"day"
"2124",2018-08-26 02:53:00,174962,73.51939373,-134.7942678,10.7549870351264,"day"
"2125",2018-08-26 03:08:00,174962,73.52145867,-134.8306611,9.69931900442589,"day"
"2126",2018-08-26 03:23:00,174962,73.5235174,-134.867063,8.64900159627902,"day"
"2127",2018-08-26 03:38:00,174962,73.52182704,-134.9090525,7.60881473565566,"day"
"2128",2018-08-26 03:53:00,174962,73.51672512,-134.9565809,6.58201996877966,"day"
"2129",2018-08-26 04:08:00,174962,73.52178177,-134.98828,5.57037921316313,"day"
"2130",2018-08-26 04:23:00,174962,73.52888609,-135.0121593,4.57879107976333,"day"
"2131",2018-08-26 04:38:00,174962,73.52897896,-135.0400907,3.61062050741635,"day"
"2132",2018-08-26 04:53:00,174962,73.52906817,-135.0680223,2.67071509548291,"day"
"2133",2018-08-26 05:08:00,174962,73.52915374,-135.0959543,1.7626935635288,"day"
"2134",2018-08-26 05:23:00,174962,73.52736323,-135.1272478,0.889742427373015,"day"
"2135",2018-08-26 05:38:00,174962,73.53102033,-135.152396,0.0575335352528113,"day"
"2136",2018-08-26 05:53:00,174962,73.52545214,-135.2297424,-0.72772050690409,"day"
"2137",2018-08-26 06:08:00,174962,73.52155115,-135.2973565,-1.47003012927743,"dusk"
"2138",2018-08-26 06:23:00,174962,73.524758,-135.3047675,-2.17072575676164,"dusk"
"2139",2018-08-26 06:38:00,174962,73.52706237,-135.3131513,-2.81994119766657,"dusk"
"2140",2018-08-26 06:53:00,174962,73.52484695,-135.3407344,-3.41539648555872,"dusk"
"2141",2018-08-26 07:08:00,174962,73.53224945,-135.373547,-3.94535527432866,"dusk"
"2142",2018-08-26 07:23:00,174962,73.53115132,-135.4087051,-4.42368997459042,"dusk"
"2143",2018-08-26 07:38:00,174962,73.5300474,-135.4438586,-4.84148485937112,"dusk"
"2144",2018-08-26 07:53:00,174962,73.5289377,-135.4790077,-5.19690283459214,"dusk"
"2145",2018-08-26 08:08:00,174962,73.52782223,-135.5141522,-5.48836589682506,"dusk"
"2146",2018-08-26 08:23:00,174962,73.52670097,-135.5492921,-5.71456939953499,"dusk"
"2147",2018-08-26 08:38:00,174962,73.52562556,-135.5838046,-5.8744635131191,"dusk"
"2148",2018-08-26 08:53:00,174962,73.52469792,-135.6164663,-5.96720654768322,"dusk"
"2149",2018-08-26 09:08:00,174962,73.52376529,-135.6491245,-5.99243681790106,"dawn"
"2150",2018-08-26 09:23:00,174962,73.52282766,-135.6817791,-5.95004427550487,"dawn"
"2151",2018-08-26 09:38:00,174962,73.52188505,-135.7144302,-5.8402282421084,"dawn"
"2152",2018-08-26 09:53:00,174962,73.52093745,-135.7470777,-5.66349547745488,"dawn"
"2153",2018-08-26 10:08:00,174962,73.51998485,-135.7797216,-5.4206551301401,"dawn"
"2154",2018-08-26 10:23:00,174962,73.51902727,-135.8123618,-5.11281067297172,"dawn"
"2155",2018-08-26 10:38:00,174962,73.52123986,-135.843337,-4.73823840766414,"dawn"
"2156",2018-08-26 10:53:00,174962,73.55413127,-135.8587727,-4.27237253377636,"dawn"
"2157",2018-08-26 11:08:00,174962,73.5565157,-135.8931204,-3.77705335851745,"dawn"
"2158",2018-08-26 11:23:00,174962,73.55831585,-135.9395489,-3.22663166758875,"dawn"
"2159",2018-08-26 11:38:00,174962,73.55990633,-135.9844323,-2.6213390721732,"dawn"
"2160",2018-08-26 11:53:00,174962,73.56108969,-136.0103859,-1.96059308528798,"dawn"
"2161",2018-08-26 12:08:00,174962,73.56223002,-136.0486298,-1.25227778870973,"dawn"
"2162",2018-08-26 12:23:00,174962,73.56335915,-136.0881435,-0.497463727395424,"day"
"2163",2018-08-26 12:38:00,174962,73.56448099,-136.1276625,0.301005794579287,"day"
"2164",2018-08-26 12:53:00,174962,73.56559554,-136.1671866,1.13991621581248,"day"
"2165",2018-08-26 13:08:00,174962,73.56529423,-136.2118268,2.01396478595984,"day"
"2166",2018-08-26 13:23:00,174962,73.56396407,-136.2592861,2.92055939786919,"day"
"2167",2018-08-26 13:38:00,174962,73.56348249,-136.3026228,3.85885240056596,"day"
"2168",2018-08-26 13:53:00,174962,73.56455789,-136.3432237,4.82507666341938,"day"
"2169",2018-08-26 14:08:00,174962,73.56762171,-136.3854164,5.81428240079422,"day"
"2170",2018-08-26 14:23:00,174962,73.57200741,-136.4267105,6.82285231227168,"day"
"2171",2018-08-26 14:38:00,174962,73.57586503,-136.4612337,7.84803203369141,"day"
"2172",2018-08-26 14:53:00,174962,73.57936553,-136.4914982,8.8853905090432,"day"
"2173",2018-08-26 15:08:00,174962,73.58276223,-136.5239802,9.92923360373262,"day"
"2174",2018-08-26 15:23:00,174962,73.58542931,-136.562784,10.9743981405112,"day"
"2175",2018-08-26 15:38:00,174962,73.58731329,-136.5993673,12.0193839843194,"day"
"2176",2018-08-26 15:53:00,174962,73.5913857,-136.6282134,13.0613952282589,"day"
"2177",2018-08-26 16:08:00,174962,73.59331912,-136.661428,14.0933209080855,"day"
"2178",2018-08-26 16:23:00,174962,73.59524739,-136.6946502,15.1120759274357,"day"
"2179",2018-08-26 16:38:00,174962,73.59717052,-136.7278798,16.1134727227137,"day"
"2180",2018-08-26 16:53:00,174962,73.59823632,-136.7637961,17.0929299234291,"day"
"2181",2018-08-26 17:08:00,174962,73.60045822,-136.8002622,18.0461145809749,"day"
"2182",2018-08-26 17:23:00,174962,73.60364347,-136.8377213,18.968633713377,"day"
"2183",2018-08-26 17:38:00,174962,73.60623855,-136.8704235,19.8584016203141,"day"
"2184",2018-08-26 17:53:00,174962,73.60849115,-136.9006671,20.7105829591886,"day"
"2185",2018-08-26 18:08:00,174962,73.60946249,-136.931718,21.5210010935518,"day"
"2186",2018-08-26 18:23:00,174962,73.60895011,-136.9636954,22.2860149589718,"day"
"2187",2018-08-26 18:38:00,174962,73.60843297,-136.995671,23.0010628019318,"day"
"2188",2018-08-26 18:53:00,174962,73.60791106,-137.0276446,23.6624171937928,"day"
"2189",2018-08-26 19:08:00,174962,73.6073844,-137.0596163,24.2665342357184,"day"
"2190",2018-08-26 19:23:00,174962,73.60626284,-137.0983214,24.8096708788442,"day"
"2191",2018-08-26 19:38:00,174962,73.605334,-137.1339095,25.2896531617318,"day"
"2192",2018-08-26 19:53:00,174962,73.6051381,-137.1574293,25.7039492380067,"day"
"2193",2018-08-26 20:08:00,174962,73.60124482,-137.1848229,26.0522772104325,"day"
"2194",2018-08-26 20:23:00,174962,73.59719915,-137.2189007,26.3293564785796,"day"
"2195",2018-08-26 20:38:00,174962,73.59412214,-137.2597325,26.5327504136647,"day"
"2196",2018-08-26 20:53:00,174962,73.59354077,-137.2862872,26.6605454343983,"day"
"2197",2018-08-26 21:08:00,174962,73.59135486,-137.3230584,26.7149875790508,"day"
"2198",2018-08-26 21:23:00,174962,73.58914225,-137.3600202,26.6946102510417,"day"
"2199",2018-08-26 21:38:00,174962,73.58571713,-137.4087709,26.6010975878974,"day"
"2200",2018-08-26 21:53:00,174962,73.5852928,-137.4375539,26.4297757837151,"day"
"2201",2018-08-26 22:08:00,174962,73.58385907,-137.4727679,26.1864265981336,"day"
"2202",2018-08-26 22:23:00,174962,73.58151883,-137.5137304,25.8726595409545,"day"
"2203",2018-08-26 22:38:00,174962,73.57917078,-137.5546817,25.4891076769353,"day"
"2204",2018-08-26 22:53:00,174962,73.57620066,-137.5979775,25.038835608577,"day"
"2205",2018-08-26 23:08:00,174962,73.57454858,-137.6291916,24.5206825692796,"day"
"2206",2018-08-26 23:23:00,174962,73.5732915,-137.6546302,23.9388541177107,"day"
"2207",2018-08-26 23:38:00,174962,73.57054253,-137.683242,23.2993805955672,"day"
"2208",2018-08-26 23:53:00,174962,73.56778973,-137.7118446,22.6039450998457,"day"
"2209",2018-08-27 00:08:00,174962,73.56719762,-137.7498838,21.8566566693852,"day"
"2210",2018-08-27 00:23:00,174962,73.56394748,-137.7781302,21.060810591304,"day"
"2211",2018-08-27 00:38:00,174962,73.55972383,-137.8009876,20.2196122622988,"day"
"2212",2018-08-27 00:53:00,174962,73.55908956,-137.829167,19.3369706990911,"day"
"2213",2018-08-27 01:08:00,174962,73.56879104,-137.8510987,18.4117337046224,"day"
"2214",2018-08-27 01:23:00,174962,73.56498346,-137.8869786,17.4646760130973,"day"
"2215",2018-08-27 01:38:00,174962,73.56052562,-137.9206708,16.4891926442148,"day"
"2216",2018-08-27 01:53:00,174962,73.58022735,-137.9380931,15.4783762106352,"day"
"2217",2018-08-27 02:08:00,174962,73.58165614,-137.9699287,14.4586870637336,"day"
"2218",2018-08-27 02:23:00,174962,73.56916881,-138.0126659,13.4294724082053,"day"
"2219",2018-08-27 02:38:00,174962,73.56353127,-138.0546996,12.3870175592594,"day"
"2220",2018-08-27 02:53:00,174962,73.56471363,-138.0960837,11.3367236023669,"day"
"2221",2018-08-27 03:08:00,174962,73.56792862,-138.1437879,10.2858106461299,"day"
"2222",2018-08-27 03:23:00,174962,73.5534049,-138.1798745,9.23196559823067,"day"
"2223",2018-08-27 03:38:00,174962,73.55129523,-138.1614152,8.1683318686631,"day"
"2224",2018-08-27 03:53:00,174962,73.55168442,-138.1751808,7.12367476218904,"day"
"2225",2018-08-27 04:08:00,174962,73.54301743,-138.2055509,6.09479434193338,"day"
"2226",2018-08-27 04:23:00,174962,73.54276968,-138.2215465,5.08118266824872,"day"
"2227",2018-08-27 04:38:00,174962,73.55273437,-138.2313745,4.0912660938399,"day"
"2228",2018-08-27 04:53:00,174962,73.52837376,-138.2842951,3.12359924745198,"day"
"2229",2018-08-27 05:08:00,174962,73.52510625,-138.3242542,2.18886379047494,"day"
"2230",2018-08-27 05:23:00,174962,73.52659329,-138.3383097,1.282397278378,"day"
"2231",2018-08-27 05:38:00,174962,73.5308851,-138.3316944,0.409249322653441,"day"
"2232",2018-08-27 05:53:00,174962,73.54711191,-138.3373698,-0.412990269467199,"day"
"2233",2018-08-27 06:08:00,174962,73.53611182,-138.3826268,-1.20138544908574,"dusk"
"2234",2018-08-27 06:23:00,174962,73.51051554,-138.4480147,-1.95227852233506,"dusk"
"2235",2018-08-27 06:38:00,174962,73.51506411,-138.4582403,-2.64374878582582,"dusk"
"2236",2018-08-27 06:53:00,174962,73.51961218,-138.4684713,-3.28258239702106,"dusk"
"2237",2018-08-27 07:08:00,174962,73.52069282,-138.4809037,-3.868713822495,"dusk"
"2238",2018-08-27 07:23:00,174962,73.51888468,-138.4951644,-4.39962375799833,"dusk"
"2239",2018-08-27 07:38:00,174962,73.51707559,-138.509422,-4.87092490732848,"dusk"
"2240",2018-08-27 07:53:00,174962,73.51526554,-138.5236767,-5.28052543706703,"dusk"
"2241",2018-08-27 08:08:00,174962,73.50543486,-138.534356,-5.63455455136785,"dusk"
"2242",2018-08-27 08:23:00,174962,73.50266668,-138.5595499,-5.91579786221025,"dusk"
"2243",2018-08-27 08:38:00,174962,73.495001,-138.5761926,-6.1362612867079,"dusk"
"2244",2018-08-27 08:53:00,174962,73.49166201,-138.5972891,-6.28506065118414,"dusk"
"2245",2018-08-27 09:08:00,174962,73.48879706,-138.6222563,-6.36548325928658,"dusk"
"2246",2018-08-27 09:23:00,174962,73.48592917,-138.6472152,-6.37780114222025,"dawn"
"2247",2018-08-27 09:38:00,174962,73.48305836,-138.6721658,-6.32194756004793,"dawn"
"2248",2018-08-27 09:53:00,174962,73.48057061,-138.6975453,-6.19780867424089,"dawn"
"2249",2018-08-27 10:08:00,174962,73.47776803,-138.7257687,-6.00681344244867,"dawn"
"2250",2018-08-27 10:23:00,174962,73.47577638,-138.7487892,-5.74824816705819,"dawn"
"2251",2018-08-27 10:38:00,174962,73.47424649,-138.770445,-5.42375475194793,"dawn"
"2252",2018-08-27 10:53:00,174962,73.4727144,-138.7920971,-5.03534228025683,"dawn"
"2253",2018-08-27 11:08:00,174962,73.47118011,-138.8137452,-4.58475594968028,"dawn"
"2254",2018-08-27 11:23:00,174962,73.47500766,-138.8390113,-4.06992561884459,"dawn"
"2255",2018-08-27 11:38:00,174962,73.48262856,-138.8741734,-3.49611430369197,"dawn"
"2256",2018-08-27 11:53:00,174962,73.49381008,-138.9013812,-2.86373426085858,"dawn"
"2257",2018-08-27 12:08:00,174962,73.50333091,-138.9297132,-2.18122627616854,"dawn"
"2258",2018-08-27 12:23:00,174962,73.50906143,-138.9747356,-1.45600540271474,"dawn"
"2259",2018-08-27 12:38:00,174962,73.52282833,-139.0164018,-0.679178754785019,"day"
"2260",2018-08-27 12:53:00,174962,73.53595721,-139.0559205,0.139489394875583,"day"
"2261",2018-08-27 13:08:00,174962,73.54907861,-139.0954996,0.996645758971794,"day"
"2262",2018-08-27 13:23:00,174962,73.56202328,-139.1334286,1.88916437658984,"day"
"2263",2018-08-27 13:38:00,174962,73.57427574,-139.1644694,2.81465126300304,"day"
"2264",2018-08-27 13:53:00,174962,73.58632086,-139.1960982,3.76798622887693,"day"
"2265",2018-08-27 14:08:00,174962,73.59586654,-139.2343138,4.74309418748706,"day"
"2266",2018-08-27 14:23:00,174962,73.60470444,-139.2670158,5.74029943544507,"day"
"2267",2018-08-27 14:38:00,174962,73.61353728,-139.2997515,6.75460403853038,"day"
"2268",2018-08-27 14:53:00,174962,73.62282843,-139.3294616,7.78304159356923,"day"
"2269",2018-08-27 15:08:00,174962,73.63213526,-139.3590728,8.82074028059285,"day"
"2270",2018-08-27 15:23:00,174962,73.63982884,-139.3917453,9.86275117133285,"day"
"2271",2018-08-27 15:38:00,174962,73.64833756,-139.4229003,10.9065625698601,"day"
"2272",2018-08-27 15:53:00,174962,73.659502,-139.4497863,11.9485599690722,"day"
"2273",2018-08-27 16:08:00,174962,73.67173554,-139.4818422,12.9817304882482,"day"
"2274",2018-08-27 16:23:00,174962,73.68396416,-139.5139441,14.0034219439388,"day"
"2275",2018-08-27 16:38:00,174962,73.69618785,-139.546092,15.0094945745025,"day"
"2276",2018-08-27 16:53:00,174962,73.70814305,-139.5795997,15.9955402583266,"day"
"2277",2018-08-27 17:08:00,174962,73.71723035,-139.6201834,16.9570396455554,"day"
"2278",2018-08-27 17:23:00,174962,73.71950727,-139.6685005,17.8921512814982,"day"
"2279",2018-08-27 17:38:00,174962,73.72063257,-139.7027213,18.8005163286331,"day"
"2280",2018-08-27 17:53:00,174962,73.72175246,-139.7369466,19.6739294179164,"day"
"2281",2018-08-27 18:08:00,174962,73.72286692,-139.7711764,20.5083205912664,"day"
"2282",2018-08-27 18:23:00,174962,73.72397596,-139.8054106,21.2996933004552,"day"
"2283",2018-08-27 18:38:00,174962,73.72507958,-139.8396493,22.0441504715931,"day"
"2284",2018-08-27 18:53:00,174962,73.72624698,-139.8723007,22.7381581638788,"day"
"2285",2018-08-27 19:08:00,174962,73.72754157,-139.9019269,23.37821389741,"day"
"2286",2018-08-27 19:23:00,174962,73.7288321,-139.9315577,23.9603964945155,"day"
"2287",2018-08-27 19:38:00,174962,73.73011857,-139.9611929,24.4815119843092,"day"
"2288",2018-08-27 19:53:00,174962,73.73140097,-139.9908326,24.9386341388708,"day"
"2289",2018-08-27 20:08:00,174962,73.73267932,-140.0204768,25.3291410385642,"day"
"2290",2018-08-27 20:23:00,174962,73.73365351,-140.0486477,25.6511538480104,"day"
"2291",2018-08-27 20:38:00,174962,73.73342435,-140.0709089,25.9038325568298,"day"
"2292",2018-08-27 20:53:00,174962,73.73249334,-140.1048248,26.0841682268926,"day"
"2293",2018-08-27 21:08:00,174962,73.73265922,-140.1357359,26.1902473874435,"day"
"2294",2018-08-27 21:23:00,174962,73.73309724,-140.1656213,26.2220292685063,"day"
"2295",2018-08-27 21:38:00,174962,73.73353112,-140.1955082,26.1795385461256,"day"
"2296",2018-08-27 21:53:00,174962,73.73396088,-140.2253967,26.0630213114167,"day"
"2297",2018-08-27 22:08:00,174962,73.73438651,-140.2552867,25.8731740110093,"day"
"2298",2018-08-27 22:23:00,174962,73.73480801,-140.2851781,25.6111319507258,"day"
"2299",2018-08-27 22:38:00,174962,73.73522538,-140.3150711,25.2784511551092,"day"
"2300",2018-08-27 22:53:00,174962,73.73563862,-140.3449655,24.8770842418383,"day"
"2301",2018-08-27 23:08:00,174962,73.73604773,-140.3748613,24.409351327221,"day"
"2302",2018-08-27 23:23:00,174962,73.73645271,-140.4047586,23.8779072773844,"day"
"2303",2018-08-27 23:38:00,174962,73.73685356,-140.4346573,23.2857064783373,"day"
"2304",2018-08-27 23:53:00,174962,73.73725027,-140.4645574,22.6359662078348,"day"
"2305",2018-08-28 00:08:00,174962,73.73804945,-140.4912532,21.9312129621846,"day"
"2306",2018-08-28 00:23:00,174962,73.73955839,-140.5123347,21.1743072524594,"day"
"2307",2018-08-28 00:38:00,174962,73.74048176,-140.5349663,20.3713373939402,"day"
"2308",2018-08-28 00:53:00,174962,73.74107601,-140.5584655,19.525910304629,"day"
"2309",2018-08-28 01:08:00,174962,73.74124015,-140.5904761,18.6439302949005,"day"
"2310",2018-08-28 01:23:00,174962,73.74138169,-140.6228418,17.727431177972,"day"
"2311",2018-08-28 01:38:00,174962,73.74107711,-140.6582819,16.7814066769221,"day"
"2312",2018-08-28 01:53:00,174962,73.74180324,-140.6916042,15.8081251187083,"day"
"2313",2018-08-28 02:08:00,174962,73.74419439,-140.7189814,14.8106884591284,"day"
"2314",2018-08-28 02:23:00,174962,73.74327453,-140.7496219,13.7970581968245,"day"
"2315",2018-08-28 02:38:00,174962,73.74377316,-140.7812812,12.7694956053615,"day"
"2316",2018-08-28 02:53:00,174962,73.74415295,-140.8255959,11.7357858521447,"day"
"2317",2018-08-28 03:08:00,174962,73.74168026,-140.8801018,10.69942709896,"day"
"2318",2018-08-28 03:23:00,174962,73.74262851,-140.9114531,9.65482194057704,"day"
"2319",2018-08-28 03:38:00,174962,73.74519571,-140.9411528,8.61246171789722,"day"
"2320",2018-08-28 03:53:00,174962,73.75014247,-140.9693918,7.57682345429983,"day"
"2321",2018-08-28 04:08:00,174962,73.75358339,-141.0006936,6.55267485455597,"day"
"2322",2018-08-28 04:23:00,174962,73.7473499,-141.0308926,5.54017915820528,"day"
"2323",2018-08-28 04:38:00,174962,73.75511049,-141.0550142,4.54822277112279,"day"
"2324",2018-08-28 04:53:00,174962,73.75794097,-141.088163,3.57948984374702,"day"
"2325",2018-08-28 05:08:00,174962,73.75688009,-141.1104106,2.63215522773904,"day"
"2326",2018-08-28 05:23:00,174962,73.75581692,-141.1326554,1.71407589785635,"day"
