datetime,depth
2018-08-07 09:23:45,NA
2018-08-07 09:25:00,NA
2018-08-07 09:26:15,NA
2018-08-07 09:27:30,NA
2018-08-07 09:28:45,NA
2018-08-07 09:30:00,NA
2018-08-07 09:31:15,NA
2018-08-07 09:32:30,NA
2018-08-07 09:33:45,NA
2018-08-07 09:35:00,NA
2018-08-07 09:36:15,NA
2018-08-07 09:37:30,NA
2018-08-07 09:38:45,NA
2018-08-07 09:40:00,NA
2018-08-07 09:41:15,NA
2018-08-07 09:42:30,NA
2018-08-07 09:43:45,NA
2018-08-07 09:45:00,NA
2018-08-07 09:46:15,NA
2018-08-07 09:47:30,NA
2018-08-07 09:48:45,NA
2018-08-07 09:50:00,NA
2018-08-07 09:51:15,NA
2018-08-07 09:52:30,NA
2018-08-07 09:53:45,NA
2018-08-07 09:55:00,NA
2018-08-07 09:56:15,NA
2018-08-07 09:57:30,NA
2018-08-07 09:58:45,NA
2018-08-07 10:00:00,13.5
2018-08-07 10:01:15,4.5
2018-08-07 10:02:30,4.5
2018-08-07 10:03:45,4.5
2018-08-07 10:05:00,4.5
2018-08-07 10:06:15,4.5
2018-08-07 10:07:30,80.5
2018-08-07 10:08:45,232
2018-08-07 10:10:00,357.5
2018-08-07 10:11:15,501
2018-08-07 10:12:30,501
2018-08-07 10:13:45,501
2018-08-07 10:15:00,501
2018-08-07 10:16:15,501
2018-08-07 10:17:30,357.5
2018-08-07 10:18:45,161
2018-08-07 10:20:00,31
2018-08-07 10:21:15,4.5
2018-08-07 10:22:30,4.5
2018-08-07 10:23:45,13.5
2018-08-07 10:25:00,22.5
2018-08-07 10:26:15,22.5
2018-08-07 10:27:30,22.5
2018-08-07 10:28:45,4.5
2018-08-07 10:30:00,4.5
2018-08-07 10:31:15,4.5
2018-08-07 10:32:30,4.5
2018-08-07 10:33:45,4.5
2018-08-07 10:35:00,4.5
2018-08-07 10:36:15,4.5
2018-08-07 10:37:30,4.5
2018-08-07 10:38:45,4.5
2018-08-07 10:40:00,4.5
2018-08-07 10:41:15,4.5
2018-08-07 10:42:30,4.5
2018-08-07 10:43:45,13.5
2018-08-07 10:45:00,13.5
2018-08-07 10:46:15,13.5
2018-08-07 10:47:30,13.5
2018-08-07 10:48:45,13.5
2018-08-07 10:50:00,4.5
2018-08-07 10:51:15,4.5
2018-08-07 10:52:30,4.5
2018-08-07 10:53:45,4.5
2018-08-07 10:55:00,4.5
2018-08-07 10:56:15,13.5
2018-08-07 10:57:30,4.5
2018-08-07 10:58:45,4.5
2018-08-07 11:00:00,NA
2018-08-07 11:01:15,NA
2018-08-07 11:02:30,NA
2018-08-07 11:03:45,NA
2018-08-07 11:05:00,NA
2018-08-07 11:06:15,NA
2018-08-07 11:07:30,NA
2018-08-07 11:08:45,NA
2018-08-07 11:10:00,NA
2018-08-07 11:11:15,NA
2018-08-07 11:12:30,NA
2018-08-07 11:13:45,NA
2018-08-07 11:15:00,NA
2018-08-07 11:16:15,NA
2018-08-07 11:17:30,NA
2018-08-07 11:18:45,NA
2018-08-07 11:20:00,NA
2018-08-07 11:21:15,NA
2018-08-07 11:22:30,NA
2018-08-07 11:23:45,NA
2018-08-07 11:25:00,NA
2018-08-07 11:26:15,NA
2018-08-07 11:27:30,NA
2018-08-07 11:28:45,NA
2018-08-07 11:30:00,NA
2018-08-07 11:31:15,NA
2018-08-07 11:32:30,NA
2018-08-07 11:33:45,NA
2018-08-07 11:35:00,NA
2018-08-07 11:36:15,NA
2018-08-07 11:37:30,NA
2018-08-07 11:38:45,NA
2018-08-07 11:40:00,NA
2018-08-07 11:41:15,NA
2018-08-07 11:42:30,NA
2018-08-07 11:43:45,NA
2018-08-07 11:45:00,NA
2018-08-07 11:46:15,NA
2018-08-07 11:47:30,NA
2018-08-07 11:48:45,NA
2018-08-07 11:50:00,NA
2018-08-07 11:51:15,NA
2018-08-07 11:52:30,NA
2018-08-07 11:53:45,NA
2018-08-07 11:55:00,NA
2018-08-07 11:56:15,NA
2018-08-07 11:57:30,NA
2018-08-07 11:58:45,NA
2018-08-07 12:00:00,NA
2018-08-07 12:01:15,NA
2018-08-07 12:02:30,NA
2018-08-07 12:03:45,NA
2018-08-07 12:05:00,NA
2018-08-07 12:06:15,NA
2018-08-07 12:07:30,NA
2018-08-07 12:08:45,NA
2018-08-07 12:10:00,NA
2018-08-07 12:11:15,NA
2018-08-07 12:12:30,NA
2018-08-07 12:13:45,NA
2018-08-07 12:15:00,NA
2018-08-07 12:16:15,NA
2018-08-07 12:17:30,NA
2018-08-07 12:18:45,NA
2018-08-07 12:20:00,NA
2018-08-07 12:21:15,NA
2018-08-07 12:22:30,NA
2018-08-07 12:23:45,NA
2018-08-07 12:25:00,NA
2018-08-07 12:26:15,NA
2018-08-07 12:27:30,NA
2018-08-07 12:28:45,NA
2018-08-07 12:30:00,NA
2018-08-07 12:31:15,NA
2018-08-07 12:32:30,NA
2018-08-07 12:33:45,NA
2018-08-07 12:35:00,NA
2018-08-07 12:36:15,NA
2018-08-07 12:37:30,NA
2018-08-07 12:38:45,NA
2018-08-07 12:40:00,NA
2018-08-07 12:41:15,NA
2018-08-07 12:42:30,NA
2018-08-07 12:43:45,NA
2018-08-07 12:45:00,NA
2018-08-07 12:46:15,NA
2018-08-07 12:47:30,NA
2018-08-07 12:48:45,NA
2018-08-07 12:50:00,NA
2018-08-07 12:51:15,NA
2018-08-07 12:52:30,NA
2018-08-07 12:53:45,NA
2018-08-07 12:55:00,NA
2018-08-07 12:56:15,NA
2018-08-07 12:57:30,NA
2018-08-07 12:58:45,NA
2018-08-07 13:00:00,486.5
2018-08-07 13:01:15,486.5
2018-08-07 13:02:30,486.5
2018-08-07 13:03:45,486.5
2018-08-07 13:05:00,347.5
2018-08-07 13:06:15,191
2018-08-07 13:07:30,95.5
2018-08-07 13:08:45,4.5
2018-08-07 13:10:00,4.5
2018-08-07 13:11:15,4.5
2018-08-07 13:12:30,13
2018-08-07 13:13:45,4.5
2018-08-07 13:15:00,21.5
2018-08-07 13:16:15,21.5
2018-08-07 13:17:30,4.5
2018-08-07 13:18:45,13
2018-08-07 13:20:00,4.5
2018-08-07 13:21:15,4.5
2018-08-07 13:22:30,13
2018-08-07 13:23:45,13
2018-08-07 13:25:00,13
2018-08-07 13:26:15,4.5
2018-08-07 13:27:30,4.5
2018-08-07 13:28:45,21.5
2018-08-07 13:30:00,21.5
2018-08-07 13:31:15,21.5
2018-08-07 13:32:30,13
2018-08-07 13:33:45,4.5
2018-08-07 13:35:00,4.5
2018-08-07 13:36:15,13
2018-08-07 13:37:30,4.5
2018-08-07 13:38:45,4.5
2018-08-07 13:40:00,4.5
2018-08-07 13:41:15,4.5
2018-08-07 13:42:30,4.5
2018-08-07 13:43:45,4.5
2018-08-07 13:45:00,30.5
2018-08-07 13:46:15,121.5
2018-08-07 13:47:30,278
2018-08-07 13:48:45,417
2018-08-07 13:50:00,486.5
2018-08-07 13:51:15,486.5
2018-08-07 13:52:30,486.5
2018-08-07 13:53:45,486.5
2018-08-07 13:55:00,486.5
2018-08-07 13:56:15,486.5
2018-08-07 13:57:30,486.5
2018-08-07 13:58:45,347.5
2018-08-07 14:00:00,224
2018-08-07 14:01:15,101
2018-08-07 14:02:30,14
2018-08-07 14:03:45,3
2018-08-07 14:05:00,3
2018-08-07 14:06:15,3
2018-08-07 14:07:30,3
2018-08-07 14:08:45,3
2018-08-07 14:10:00,8.5
2018-08-07 14:11:15,14
2018-08-07 14:12:30,3
2018-08-07 14:13:45,8.5
2018-08-07 14:15:00,14
2018-08-07 14:16:15,3
2018-08-07 14:17:30,14
2018-08-07 14:18:45,3
2018-08-07 14:20:00,14
2018-08-07 14:21:15,19.5
2018-08-07 14:22:30,14
2018-08-07 14:23:45,14
2018-08-07 14:25:00,8.5
2018-08-07 14:26:15,3
2018-08-07 14:27:30,19.5
2018-08-07 14:28:45,28
2018-08-07 14:30:00,28
2018-08-07 14:31:15,28
2018-08-07 14:32:30,28
2018-08-07 14:33:45,14
2018-08-07 14:35:00,3
2018-08-07 14:36:15,3
2018-08-07 14:37:30,8.5
2018-08-07 14:38:45,28
2018-08-07 14:40:00,28
2018-08-07 14:41:15,28
2018-08-07 14:42:30,28
2018-08-07 14:43:45,19.5
2018-08-07 14:45:00,3
2018-08-07 14:46:15,8.5
2018-08-07 14:47:30,3
2018-08-07 14:48:45,8.5
2018-08-07 14:50:00,3
2018-08-07 14:51:15,3
2018-08-07 14:52:30,3
2018-08-07 14:53:45,19.5
2018-08-07 14:55:00,28
2018-08-07 14:56:15,39
2018-08-07 14:57:30,28
2018-08-07 14:58:45,8.5
2018-08-07 15:00:00,17
2018-08-07 15:01:15,26
2018-08-07 15:02:30,26
2018-08-07 15:03:45,20.5
2018-08-07 15:05:00,4.5
2018-08-07 15:06:15,11.5
2018-08-07 15:07:30,2
2018-08-07 15:08:45,9
2018-08-07 15:10:00,14.5
2018-08-07 15:11:15,26
2018-08-07 15:12:30,31
2018-08-07 15:13:45,36.5
2018-08-07 15:15:00,14.5
2018-08-07 15:16:15,9
2018-08-07 15:17:30,20.5
2018-08-07 15:18:45,1
2018-08-07 15:20:00,14.5
2018-08-07 15:21:15,2
2018-08-07 15:22:30,3
2018-08-07 15:23:45,7
2018-08-07 15:25:00,4.5
2018-08-07 15:26:15,14.5
2018-08-07 15:27:30,20.5
2018-08-07 15:28:45,7
2018-08-07 15:30:00,17
2018-08-07 15:31:15,20.5
2018-08-07 15:32:30,9
2018-08-07 15:33:45,3
2018-08-07 15:35:00,1.5
2018-08-07 15:36:15,2
2018-08-07 15:37:30,17
2018-08-07 15:38:45,11.5
2018-08-07 15:40:00,9
2018-08-07 15:41:15,6
2018-08-07 15:42:30,11.5
2018-08-07 15:43:45,0.5
2018-08-07 15:45:00,0.5
2018-08-07 15:46:15,1
2018-08-07 15:47:30,14.5
2018-08-07 15:48:45,11.5
2018-08-07 15:50:00,1.5
2018-08-07 15:51:15,6
2018-08-07 15:52:30,14.5
2018-08-07 15:53:45,9
2018-08-07 15:55:00,3
2018-08-07 15:56:15,2
2018-08-07 15:57:30,2
2018-08-07 15:58:45,1.5
2018-08-07 16:00:00,4.5
2018-08-07 16:01:15,80.5
2018-08-07 16:02:30,232
2018-08-07 16:03:45,357.5
2018-08-07 16:05:00,501
2018-08-07 16:06:15,501
2018-08-07 16:07:30,501
2018-08-07 16:08:45,501
2018-08-07 16:10:00,501
2018-08-07 16:11:15,501
2018-08-07 16:12:30,501
2018-08-07 16:13:45,357.5
2018-08-07 16:15:00,196.5
2018-08-07 16:16:15,62.5
2018-08-07 16:17:30,4.5
2018-08-07 16:18:45,4.5
2018-08-07 16:20:00,4.5
2018-08-07 16:21:15,4.5
2018-08-07 16:22:30,4.5
2018-08-07 16:23:45,125
2018-08-07 16:25:00,232
2018-08-07 16:26:15,357.5
2018-08-07 16:27:30,501
2018-08-07 16:28:45,501
2018-08-07 16:30:00,501
2018-08-07 16:31:15,501
2018-08-07 16:32:30,501
2018-08-07 16:33:45,501
2018-08-07 16:35:00,429
2018-08-07 16:36:15,286
2018-08-07 16:37:30,161
2018-08-07 16:38:45,44.5
2018-08-07 16:40:00,4.5
2018-08-07 16:41:15,4.5
2018-08-07 16:42:30,4.5
2018-08-07 16:43:45,4.5
2018-08-07 16:45:00,4.5
2018-08-07 16:46:15,4.5
2018-08-07 16:47:30,4.5
2018-08-07 16:48:45,4.5
2018-08-07 16:50:00,4.5
2018-08-07 16:51:15,4.5
2018-08-07 16:52:30,80.5
2018-08-07 16:53:45,196.5
2018-08-07 16:55:00,357.5
2018-08-07 16:56:15,501
2018-08-07 16:57:30,501
2018-08-07 16:58:45,501
2018-08-07 17:00:00,NA
2018-08-07 17:01:15,NA
2018-08-07 17:02:30,NA
2018-08-07 17:03:45,NA
2018-08-07 17:05:00,NA
2018-08-07 17:06:15,NA
2018-08-07 17:07:30,NA
2018-08-07 17:08:45,NA
2018-08-07 17:10:00,NA
2018-08-07 17:11:15,NA
2018-08-07 17:12:30,NA
2018-08-07 17:13:45,NA
2018-08-07 17:15:00,NA
2018-08-07 17:16:15,NA
2018-08-07 17:17:30,NA
2018-08-07 17:18:45,NA
2018-08-07 17:20:00,NA
2018-08-07 17:21:15,NA
2018-08-07 17:22:30,NA
2018-08-07 17:23:45,NA
2018-08-07 17:25:00,NA
2018-08-07 17:26:15,NA
2018-08-07 17:27:30,NA
2018-08-07 17:28:45,NA
2018-08-07 17:30:00,NA
2018-08-07 17:31:15,NA
2018-08-07 17:32:30,NA
2018-08-07 17:33:45,NA
2018-08-07 17:35:00,NA
2018-08-07 17:36:15,NA
2018-08-07 17:37:30,NA
2018-08-07 17:38:45,NA
2018-08-07 17:40:00,NA
2018-08-07 17:41:15,NA
2018-08-07 17:42:30,NA
2018-08-07 17:43:45,NA
2018-08-07 17:45:00,NA
2018-08-07 17:46:15,NA
2018-08-07 17:47:30,NA
2018-08-07 17:48:45,NA
2018-08-07 17:50:00,NA
2018-08-07 17:51:15,NA
2018-08-07 17:52:30,NA
2018-08-07 17:53:45,NA
2018-08-07 17:55:00,NA
2018-08-07 17:56:15,NA
2018-08-07 17:57:30,NA
2018-08-07 17:58:45,NA
2018-08-07 18:00:00,NA
2018-08-07 18:01:15,NA
2018-08-07 18:02:30,NA
2018-08-07 18:03:45,NA
2018-08-07 18:05:00,NA
2018-08-07 18:06:15,NA
2018-08-07 18:07:30,NA
2018-08-07 18:08:45,NA
2018-08-07 18:10:00,NA
2018-08-07 18:11:15,NA
2018-08-07 18:12:30,NA
2018-08-07 18:13:45,NA
2018-08-07 18:15:00,NA
2018-08-07 18:16:15,NA
2018-08-07 18:17:30,NA
2018-08-07 18:18:45,NA
2018-08-07 18:20:00,NA
2018-08-07 18:21:15,NA
2018-08-07 18:22:30,NA
2018-08-07 18:23:45,NA
2018-08-07 18:25:00,NA
2018-08-07 18:26:15,NA
2018-08-07 18:27:30,NA
2018-08-07 18:28:45,NA
2018-08-07 18:30:00,NA
2018-08-07 18:31:15,NA
2018-08-07 18:32:30,NA
2018-08-07 18:33:45,NA
2018-08-07 18:35:00,NA
2018-08-07 18:36:15,NA
2018-08-07 18:37:30,NA
2018-08-07 18:38:45,NA
2018-08-07 18:40:00,NA
2018-08-07 18:41:15,NA
2018-08-07 18:42:30,NA
2018-08-07 18:43:45,NA
2018-08-07 18:45:00,NA
2018-08-07 18:46:15,NA
2018-08-07 18:47:30,NA
2018-08-07 18:48:45,NA
2018-08-07 18:50:00,NA
2018-08-07 18:51:15,NA
2018-08-07 18:52:30,NA
2018-08-07 18:53:45,NA
2018-08-07 18:55:00,NA
2018-08-07 18:56:15,NA
2018-08-07 18:57:30,NA
2018-08-07 18:58:45,NA
2018-08-07 19:00:00,NA
2018-08-07 19:01:15,NA
2018-08-07 19:02:30,NA
2018-08-07 19:03:45,NA
2018-08-07 19:05:00,NA
2018-08-07 19:06:15,NA
2018-08-07 19:07:30,NA
2018-08-07 19:08:45,NA
2018-08-07 19:10:00,NA
2018-08-07 19:11:15,NA
2018-08-07 19:12:30,NA
2018-08-07 19:13:45,NA
2018-08-07 19:15:00,NA
2018-08-07 19:16:15,NA
2018-08-07 19:17:30,NA
2018-08-07 19:18:45,NA
2018-08-07 19:20:00,NA
2018-08-07 19:21:15,NA
2018-08-07 19:22:30,NA
2018-08-07 19:23:45,NA
2018-08-07 19:25:00,NA
2018-08-07 19:26:15,NA
2018-08-07 19:27:30,NA
2018-08-07 19:28:45,NA
2018-08-07 19:30:00,NA
2018-08-07 19:31:15,NA
2018-08-07 19:32:30,NA
2018-08-07 19:33:45,NA
2018-08-07 19:35:00,NA
2018-08-07 19:36:15,NA
2018-08-07 19:37:30,NA
2018-08-07 19:38:45,NA
2018-08-07 19:40:00,NA
2018-08-07 19:41:15,NA
2018-08-07 19:42:30,NA
2018-08-07 19:43:45,NA
2018-08-07 19:45:00,NA
2018-08-07 19:46:15,NA
2018-08-07 19:47:30,NA
2018-08-07 19:48:45,NA
2018-08-07 19:50:00,NA
2018-08-07 19:51:15,NA
2018-08-07 19:52:30,NA
2018-08-07 19:53:45,NA
2018-08-07 19:55:00,NA
2018-08-07 19:56:15,NA
2018-08-07 19:57:30,NA
2018-08-07 19:58:45,NA
2018-08-07 20:00:00,NA
2018-08-07 20:01:15,NA
2018-08-07 20:02:30,NA
2018-08-07 20:03:45,NA
2018-08-07 20:05:00,NA
2018-08-07 20:06:15,NA
2018-08-07 20:07:30,NA
2018-08-07 20:08:45,NA
2018-08-07 20:10:00,NA
2018-08-07 20:11:15,NA
2018-08-07 20:12:30,NA
2018-08-07 20:13:45,NA
2018-08-07 20:15:00,NA
2018-08-07 20:16:15,NA
2018-08-07 20:17:30,NA
2018-08-07 20:18:45,NA
2018-08-07 20:20:00,NA
2018-08-07 20:21:15,NA
2018-08-07 20:22:30,NA
2018-08-07 20:23:45,NA
2018-08-07 20:25:00,NA
2018-08-07 20:26:15,NA
2018-08-07 20:27:30,NA
2018-08-07 20:28:45,NA
2018-08-07 20:30:00,NA
2018-08-07 20:31:15,NA
2018-08-07 20:32:30,NA
2018-08-07 20:33:45,NA
2018-08-07 20:35:00,NA
2018-08-07 20:36:15,NA
2018-08-07 20:37:30,NA
2018-08-07 20:38:45,NA
2018-08-07 20:40:00,NA
2018-08-07 20:41:15,NA
2018-08-07 20:42:30,NA
2018-08-07 20:43:45,NA
2018-08-07 20:45:00,NA
2018-08-07 20:46:15,NA
2018-08-07 20:47:30,NA
2018-08-07 20:48:45,NA
2018-08-07 20:50:00,NA
2018-08-07 20:51:15,NA
2018-08-07 20:52:30,NA
2018-08-07 20:53:45,NA
2018-08-07 20:55:00,NA
2018-08-07 20:56:15,NA
2018-08-07 20:57:30,NA
2018-08-07 20:58:45,NA
2018-08-07 21:00:00,501
2018-08-07 21:01:15,501
2018-08-07 21:02:30,357.5
2018-08-07 21:03:45,196.5
2018-08-07 21:05:00,62.5
2018-08-07 21:06:15,4.5
2018-08-07 21:07:30,4.5
2018-08-07 21:08:45,4.5
2018-08-07 21:10:00,4.5
2018-08-07 21:11:15,4.5
2018-08-07 21:12:30,4.5
2018-08-07 21:13:45,44.5
2018-08-07 21:15:00,196.5
2018-08-07 21:16:15,357.5
2018-08-07 21:17:30,501
2018-08-07 21:18:45,501
2018-08-07 21:20:00,501
2018-08-07 21:21:15,501
2018-08-07 21:22:30,501
2018-08-07 21:23:45,429
2018-08-07 21:25:00,286
2018-08-07 21:26:15,125
2018-08-07 21:27:30,4.5
2018-08-07 21:28:45,4.5
2018-08-07 21:30:00,4.5
2018-08-07 21:31:15,4.5
2018-08-07 21:32:30,4.5
2018-08-07 21:33:45,4.5
2018-08-07 21:35:00,4.5
2018-08-07 21:36:15,4.5
2018-08-07 21:37:30,80.5
2018-08-07 21:38:45,232
2018-08-07 21:40:00,429
2018-08-07 21:41:15,501
2018-08-07 21:42:30,501
2018-08-07 21:43:45,501
2018-08-07 21:45:00,501
2018-08-07 21:46:15,501
2018-08-07 21:47:30,501
2018-08-07 21:48:45,286
2018-08-07 21:50:00,161
2018-08-07 21:51:15,22.5
2018-08-07 21:52:30,4.5
2018-08-07 21:53:45,4.5
2018-08-07 21:55:00,4.5
2018-08-07 21:56:15,4.5
2018-08-07 21:57:30,4.5
2018-08-07 21:58:45,13.5
2018-08-07 22:00:00,13.5
2018-08-07 22:01:15,4.5
2018-08-07 22:02:30,4.5
2018-08-07 22:03:45,4.5
2018-08-07 22:05:00,4.5
2018-08-07 22:06:15,4.5
2018-08-07 22:07:30,4.5
2018-08-07 22:08:45,4.5
2018-08-07 22:10:00,4.5
2018-08-07 22:11:15,4.5
2018-08-07 22:12:30,4.5
2018-08-07 22:13:45,13.5
2018-08-07 22:15:00,161
2018-08-07 22:16:15,357.5
2018-08-07 22:17:30,501
2018-08-07 22:18:45,501
2018-08-07 22:20:00,501
2018-08-07 22:21:15,501
2018-08-07 22:22:30,501
2018-08-07 22:23:45,429
2018-08-07 22:25:00,286
2018-08-07 22:26:15,125
2018-08-07 22:27:30,4.5
2018-08-07 22:28:45,4.5
2018-08-07 22:30:00,4.5
2018-08-07 22:31:15,4.5
2018-08-07 22:32:30,4.5
2018-08-07 22:33:45,4.5
2018-08-07 22:35:00,13.5
2018-08-07 22:36:15,4.5
2018-08-07 22:37:30,4.5
2018-08-07 22:38:45,4.5
2018-08-07 22:40:00,4.5
2018-08-07 22:41:15,4.5
2018-08-07 22:42:30,125
2018-08-07 22:43:45,286
2018-08-07 22:45:00,501
2018-08-07 22:46:15,501
2018-08-07 22:47:30,501
2018-08-07 22:48:45,501
2018-08-07 22:50:00,501
2018-08-07 22:51:15,501
2018-08-07 22:52:30,357.5
2018-08-07 22:53:45,232
2018-08-07 22:55:00,80.5
2018-08-07 22:56:15,4.5
2018-08-07 22:57:30,4.5
2018-08-07 22:58:45,4.5
2018-08-07 23:00:00,2
2018-08-07 23:01:15,7
2018-08-07 23:02:30,2
2018-08-07 23:03:45,5.5
2018-08-07 23:05:00,1
2018-08-07 23:06:15,0.5
2018-08-07 23:07:30,3.5
2018-08-07 23:08:45,11
2018-08-07 23:10:00,16
2018-08-07 23:11:15,13
2018-08-07 23:12:30,13
2018-08-07 23:13:45,1
2018-08-07 23:15:00,3.5
2018-08-07 23:16:15,3.5
2018-08-07 23:17:30,3.5
2018-08-07 23:18:45,1.5
2018-08-07 23:20:00,9
2018-08-07 23:21:15,13
2018-08-07 23:22:30,0.5
2018-08-07 23:23:45,20
2018-08-07 23:25:00,24
2018-08-07 23:26:15,28
2018-08-07 23:27:30,20
2018-08-07 23:28:45,1.5
2018-08-07 23:30:00,3.5
2018-08-07 23:31:15,2.5
2018-08-07 23:32:30,4.5
2018-08-07 23:33:45,11
2018-08-07 23:35:00,4.5
2018-08-07 23:36:15,0.5
2018-08-07 23:37:30,1.5
2018-08-07 23:38:45,2.5
2018-08-07 23:40:00,7
2018-08-07 23:41:15,5.5
2018-08-07 23:42:30,2.5
2018-08-07 23:43:45,7
2018-08-07 23:45:00,1.5
2018-08-07 23:46:15,7
2018-08-07 23:47:30,1
2018-08-07 23:48:45,2.5
2018-08-07 23:50:00,13
2018-08-07 23:51:15,13
2018-08-07 23:52:30,13
2018-08-07 23:53:45,9
2018-08-07 23:55:00,9
2018-08-07 23:56:15,2.5
2018-08-07 23:57:30,1
2018-08-07 23:58:45,1.5
2018-08-08 00:00:00,NA
2018-08-08 00:01:15,NA
2018-08-08 00:02:30,NA
2018-08-08 00:03:45,NA
2018-08-08 00:05:00,NA
2018-08-08 00:06:15,NA
2018-08-08 00:07:30,NA
2018-08-08 00:08:45,NA
2018-08-08 00:10:00,NA
2018-08-08 00:11:15,NA
2018-08-08 00:12:30,NA
2018-08-08 00:13:45,NA
2018-08-08 00:15:00,NA
2018-08-08 00:16:15,NA
2018-08-08 00:17:30,NA
2018-08-08 00:18:45,NA
2018-08-08 00:20:00,NA
2018-08-08 00:21:15,NA
2018-08-08 00:22:30,NA
2018-08-08 00:23:45,NA
2018-08-08 00:25:00,NA
2018-08-08 00:26:15,NA
2018-08-08 00:27:30,NA
2018-08-08 00:28:45,NA
2018-08-08 00:30:00,NA
2018-08-08 00:31:15,NA
2018-08-08 00:32:30,NA
2018-08-08 00:33:45,NA
2018-08-08 00:35:00,NA
2018-08-08 00:36:15,NA
2018-08-08 00:37:30,NA
2018-08-08 00:38:45,NA
2018-08-08 00:40:00,NA
2018-08-08 00:41:15,NA
2018-08-08 00:42:30,NA
2018-08-08 00:43:45,NA
2018-08-08 00:45:00,NA
2018-08-08 00:46:15,NA
2018-08-08 00:47:30,NA
2018-08-08 00:48:45,NA
2018-08-08 00:50:00,NA
2018-08-08 00:51:15,NA
2018-08-08 00:52:30,NA
2018-08-08 00:53:45,NA
2018-08-08 00:55:00,NA
2018-08-08 00:56:15,NA
2018-08-08 00:57:30,NA
2018-08-08 00:58:45,NA
2018-08-08 01:00:00,NA
2018-08-08 01:01:15,NA
2018-08-08 01:02:30,NA
2018-08-08 01:03:45,NA
2018-08-08 01:05:00,NA
2018-08-08 01:06:15,NA
2018-08-08 01:07:30,NA
2018-08-08 01:08:45,NA
2018-08-08 01:10:00,NA
2018-08-08 01:11:15,NA
2018-08-08 01:12:30,NA
2018-08-08 01:13:45,NA
2018-08-08 01:15:00,NA
2018-08-08 01:16:15,NA
2018-08-08 01:17:30,NA
2018-08-08 01:18:45,NA
2018-08-08 01:20:00,NA
2018-08-08 01:21:15,NA
2018-08-08 01:22:30,NA
2018-08-08 01:23:45,NA
2018-08-08 01:25:00,NA
2018-08-08 01:26:15,NA
2018-08-08 01:27:30,NA
2018-08-08 01:28:45,NA
2018-08-08 01:30:00,NA
2018-08-08 01:31:15,NA
2018-08-08 01:32:30,NA
2018-08-08 01:33:45,NA
2018-08-08 01:35:00,NA
2018-08-08 01:36:15,NA
2018-08-08 01:37:30,NA
2018-08-08 01:38:45,NA
2018-08-08 01:40:00,NA
2018-08-08 01:41:15,NA
2018-08-08 01:42:30,NA
2018-08-08 01:43:45,NA
2018-08-08 01:45:00,NA
2018-08-08 01:46:15,NA
2018-08-08 01:47:30,NA
2018-08-08 01:48:45,NA
2018-08-08 01:50:00,NA
2018-08-08 01:51:15,NA
2018-08-08 01:52:30,NA
2018-08-08 01:53:45,NA
2018-08-08 01:55:00,NA
2018-08-08 01:56:15,NA
2018-08-08 01:57:30,NA
2018-08-08 01:58:45,NA
2018-08-08 02:00:00,16
2018-08-08 02:01:15,1.5
2018-08-08 02:02:30,16
2018-08-08 02:03:45,2
2018-08-08 02:05:00,16
2018-08-08 02:06:15,24
2018-08-08 02:07:30,24
2018-08-08 02:08:45,16
2018-08-08 02:10:00,7
2018-08-08 02:11:15,0.5
2018-08-08 02:12:30,11
2018-08-08 02:13:45,24
2018-08-08 02:15:00,24
2018-08-08 02:16:15,24
2018-08-08 02:17:30,1
2018-08-08 02:18:45,1.5
2018-08-08 02:20:00,13
2018-08-08 02:21:15,20
2018-08-08 02:22:30,20
2018-08-08 02:23:45,2
2018-08-08 02:25:00,13
2018-08-08 02:26:15,16
2018-08-08 02:27:30,1.5
2018-08-08 02:28:45,2.5
2018-08-08 02:30:00,24
2018-08-08 02:31:15,24
2018-08-08 02:32:30,11
2018-08-08 02:33:45,1.5
2018-08-08 02:35:00,16
2018-08-08 02:36:15,20
2018-08-08 02:37:30,24
2018-08-08 02:38:45,20
2018-08-08 02:40:00,16
2018-08-08 02:41:15,2
2018-08-08 02:42:30,1.5
2018-08-08 02:43:45,4.5
2018-08-08 02:45:00,20
2018-08-08 02:46:15,28
2018-08-08 02:47:30,28
2018-08-08 02:48:45,28
2018-08-08 02:50:00,24
2018-08-08 02:51:15,24
2018-08-08 02:52:30,24
2018-08-08 02:53:45,16
2018-08-08 02:55:00,11
2018-08-08 02:56:15,0.5
2018-08-08 02:57:30,7
2018-08-08 02:58:45,4.5
2018-08-08 03:00:00,0.5
2018-08-08 03:01:15,14
2018-08-08 03:02:30,14
2018-08-08 03:03:45,14
2018-08-08 03:05:00,14
2018-08-08 03:06:15,14
2018-08-08 03:07:30,14
2018-08-08 03:08:45,14
2018-08-08 03:10:00,0.5
2018-08-08 03:11:15,0.5
2018-08-08 03:12:30,14
2018-08-08 03:13:45,23.5
2018-08-08 03:15:00,23.5
2018-08-08 03:16:15,23.5
2018-08-08 03:17:30,23.5
2018-08-08 03:18:45,0.5
2018-08-08 03:20:00,0.5
2018-08-08 03:21:15,14
2018-08-08 03:22:30,0.5
2018-08-08 03:23:45,0.5
2018-08-08 03:25:00,0.5
2018-08-08 03:26:15,85.5
2018-08-08 03:27:30,208.5
2018-08-08 03:28:45,379.5
2018-08-08 03:30:00,455
2018-08-08 03:31:15,531
2018-08-08 03:32:30,531
2018-08-08 03:33:45,531
